Station;010 Wedding;018 Schöneberg;027 Marienfelde;032 Grunewald;042 Neukölln;077 Buch;085 Friedrichshagen;088 Messwagen Leipziger Str.;115 Hardenbergplatz;117 Schildhornstraße;124 Mariendorfer Damm;143 Silbersteinstraße;145 Frohnau;171 Mitte;174 Frankfurter Allee;220 Karl-Marx-Straße;282 Karlshorst
Messkomponente;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid
Einheit;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³
Messzeit;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte

18.06.2017 18:00;2;0;0;0;1;1;0;;15;8;26;11;0;1;5;11;1
18.06.2017 19:00;1;0;0;0;1;1;0;;19;2;33;14;0;1;3;12;1
18.06.2017 20:00;1;0;0;0;3;0;0;;17;11;32;11;0;1;3;5;2
18.06.2017 21:00;1;0;0;0;2;1;0;;12;3;30;6;0;1;2;6;1
18.06.2017 22:00;1;0;0;0;2;1;0;;15;13;37;5;0;0;2;28;1
18.06.2017 23:00;2;1;1;0;2;1;0;;17;20;31;5;0;0;1;22;1
19.06.2017 00:00;6;1;0;0;1;1;0;;31;15;19;6;0;0;3;11;3
19.06.2017 01:00;6;3;1;1;3;1;0;;38;23;50;21;0;0;6;20;1
19.06.2017 02:00;19;7;1;0;7;1;0;;24;17;54;19;0;3;9;10;2
19.06.2017 03:00;14;10;1;1;6;1;0;;38;14;35;20;0;1;18;18;2
19.06.2017 04:00;22;15;1;1;7;1;0;;27;19;34;24;0;4;25;24;3
19.06.2017 05:00;41;29;1;2;18;3;0;;36;45;49;31;0;16;41;14;9
19.06.2017 06:00;53;27;5;3;25;8;2;;64;70;112;47;1;23;119;29;14
19.06.2017 07:00;60;39;14;6;20;19;5;;92;149;210;156;1;18;76;71;32
19.06.2017 08:00;31;15;8;4;11;23;2;;107;134;130;161;19;15;50;91;11
19.06.2017 09:00;10;3;6;2;6;6;1;;78;97;108;146;13;7;36;114;7
19.06.2017 10:00;8;2;2;0;4;7;1;;53;55;92;134;4;6;36;46;3
19.06.2017 11:00;6;2;1;0;4;3;1;;33;46;59;79;5;12;43;46;2
19.06.2017 12:00;5;2;1;0;3;3;0;;49;37;58;78;3;4;31;43;2
19.06.2017 13:00;4;1;0;0;2;3;0;;43;34;62;88;1;8;35;57;1
19.06.2017 14:00;4;0;1;0;2;1;0;;65;23;63;53;1;2;40;53;1
19.06.2017 15:00;2;0;1;0;1;1;0;;43;44;24;62;0;3;59;47;1
19.06.2017 16:00;3;0;0;0;1;1;0;;37;40;59;64;1;4;78;58;2
19.06.2017 17:00;2;0;1;0;1;0;1;;41;61;56;86;1;4;80;63;1
19.06.2017 18:00;3;0;1;0;2;0;0;;64;27;38;56;1;2;37;62;1
19.06.2017 19:00;2;0;1;0;1;0;0;;66;25;58;67;1;2;13;55;1
19.06.2017 20:00;1;0;1;0;1;0;0;;37;25;39;48;1;10;10;60;1
19.06.2017 21:00;1;0;0;0;1;0;0;;48;12;37;40;0;1;5;47;1
19.06.2017 22:00;0;1;0;0;4;1;0;;25;22;28;35;0;2;2;30;1
19.06.2017 23:00;4;0;1;0;13;1;0;;47;17;41;17;0;1;32;31;3
20.06.2017 00:00;15;5;1;0;8;1;0;;34;25;30;14;0;9;55;32;2
20.06.2017 01:00;41;0;1;0;6;1;0;;37;13;15;10;0;6;47;24;2
20.06.2017 02:00;13;0;1;0;2;1;0;;10;7;6;7;0;3;25;11;2
20.06.2017 03:00;1;0;1;0;3;1;0;;8;5;6;4;0;1;19;13;2
20.06.2017 04:00;3;0;1;1;2;2;0;;10;3;7;7;0;1;25;11;2
20.06.2017 05:00;9;0;1;1;2;2;0;;10;18;13;38;0;0;60;9;3
20.06.2017 06:00;3;1;2;1;3;5;1;;30;56;59;39;1;1;111;26;7
20.06.2017 07:00;20;5;19;0;11;11;4;;70;74;133;104;4;7;31;56;26
20.06.2017 08:00;27;10;12;0;24;31;7;;84;102;172;56;14;17;59;92;28
20.06.2017 09:00;17;16;5;0;18;23;8;;36;75;156;38;10;22;58;88;21
20.06.2017 10:00;5;4;2;0;28;3;5;;46;38;87;19;1;8;29;50;
20.06.2017 11:00;2;2;1;0;4;4;1;;10;31;66;21;1;2;23;31;
20.06.2017 12:00;3;2;1;0;2;5;0;;25;20;59;13;0;2;10;25;
20.06.2017 13:00;1;1;0;0;3;4;0;;9;18;50;19;0;1;;32;
20.06.2017 14:00;2;1;0;0;2;3;0;;15;29;52;19;0;0;;24;
20.06.2017 15:00;2;1;0;0;2;6;0;;9;23;48;17;0;1;6;16;
20.06.2017 16:00;1;0;0;0;3;0;0;;12;10;54;12;0;1;10;31;
20.06.2017 17:00;1;1;0;0;2;0;0;;12;6;43;12;0;2;9;50;
20.06.2017 18:00;1;1;0;0;2;0;0;;9;5;47;9;0;2;6;28;
20.06.2017 19:00;0;1;0;0;3;0;0;;13;4;39;12;0;1;4;13;
20.06.2017 20:00;0;0;0;0;1;0;0;;10;4;29;15;0;1;3;9;
20.06.2017 21:00;0;0;0;0;1;0;0;;10;2;23;12;0;1;3;5;
20.06.2017 22:00;0;0;0;0;2;0;0;;9;1;22;11;0;0;2;3;
20.06.2017 23:00;0;0;0;0;1;0;0;;10;1;8;8;0;1;2;2;
21.06.2017 00:00;0;0;0;0;1;0;0;;6;1;7;4;0;;1;2;
21.06.2017 01:00;0;0;0;0;1;0;0;;6;1;3;5;0;;1;2;
21.06.2017 02:00;0;0;0;0;1;0;0;;2;0;3;3;0;0;1;3;
21.06.2017 03:00;0;0;0;0;1;0;0;;3;1;4;2;0;0;1;3;
21.06.2017 04:00;0;0;0;0;1;0;0;;2;1;10;2;0;;1;2;0
21.06.2017 05:00;1;0;0;0;1;0;0;;5;14;14;2;0;;1;3;0
21.06.2017 06:00;1;0;0;0;1;1;0;;4;28;51;8;1;1;4;14;0
21.06.2017 07:00;8;2;2;0;3;4;1;;13;35;115;19;2;4;10;20;2
21.06.2017 08:00;5;4;3;0;3;1;1;;22;28;120;34;2;6;15;23;4
21.06.2017 09:00;4;3;3;0;4;0;1;;26;50;89;32;1;6;21;25;4
21.06.2017 10:00;4;3;1;0;4;0;2;;22;30;91;21;1;6;26;119;4
21.06.2017 11:00;3;3;0;0;4;0;3;;21;23;83;18;1;6;36;48;4
21.06.2017 12:00;4;3;0;0;3;0;2;;25;23;73;20;1;4;34;39;2
21.06.2017 13:00;4;2;0;0;3;0;2;;13;19;73;13;1;6;19;39;2
21.06.2017 14:00;3;1;0;0;2;0;1;;17;21;67;11;1;6;21;41;2
21.06.2017 15:00;1;2;0;0;2;0;1;;14;25;70;20;0;3;58;38;1
21.06.2017 16:00;2;2;0;0;3;0;1;;16;33;83;24;1;4;48;33;2
21.06.2017 17:00;1;2;0;0;2;0;1;;27;12;84;32;1;4;24;30;2
21.06.2017 18:00;1;2;0;0;3;0;0;;17;18;87;26;1;3;16;25;2
21.06.2017 19:00;1;1;0;0;2;0;0;;13;29;75;22;1;4;18;28;2
21.06.2017 20:00;0;1;0;0;3;0;0;;20;20;46;16;1;4;12;36;1
21.06.2017 21:00;0;1;0;0;6;0;0;;22;17;51;10;0;2;13;28;0
21.06.2017 22:00;0;0;0;0;2;0;0;;11;16;46;6;0;2;1;18;0
21.06.2017 23:00;0;1;0;0;1;0;0;;14;15;23;13;0;2;2;5;0
22.06.2017 00:00;0;1;0;0;1;0;0;;14;22;29;20;0;1;3;5;0
22.06.2017 01:00;0;1;0;0;1;0;0;;10;6;0;20;0;1;4;4;0
22.06.2017 02:00;1;0;0;0;1;0;0;;;2;0;17;0;;9;7;0
22.06.2017 03:00;1;0;0;0;1;0;0;;8;1;0;10;0;1;7;6;0
22.06.2017 04:00;0;0;0;0;1;0;0;;13;1;1;10;0;1;5;10;0
22.06.2017 05:00;0;0;0;0;1;0;0;;26;24;10;24;0;1;9;10;0
22.06.2017 06:00;2;2;0;0;2;1;1;;18;41;48;50;0;1;32;17;1
22.06.2017 07:00;4;5;2;0;4;;5;;30;77;92;100;0;4;;50;3
22.06.2017 08:00;12;10;6;1;6;9;2;;51;96;113;129;1;4;43;61;8
22.06.2017 09:00;21;7;3;2;7;8;2;;89;81;93;109;7;3;50;82;6
22.06.2017 10:00;7;4;0;0;4;4;2;;97;61;;135;1;1;41;51;2
22.06.2017 11:00;8;3;0;0;3;3;1;;78;47;71;94;3;9;40;56;1
22.06.2017 12:00;5;2;0;0;2;3;1;;69;40;58;68;;4;36;91;1
22.06.2017 13:00;2;1;0;0;1;1;1;;48;23;38;63;0;2;26;53;1
22.06.2017 14:00;0;1;0;0;1;;0;;44;39;84;104;0;1;24;46;0
22.06.2017 15:00;0;2;0;0;3;1;1;;34;16;24;66;0;2;9;21;1
22.06.2017 16:00;4;1;0;0;2;0;0;;39;42;15;38;0;2;;38;1
22.06.2017 17:00;6;5;0;0;3;1;1;;36;73;20;80;1;4;142;83;1
22.06.2017 18:00;4;3;0;0;2;1;1;;60;47;32;93;1;6;71;53;1
22.06.2017 19:00;4;2;0;0;2;1;1;;79;44;46;136;0;4;25;50;1
22.06.2017 20:00;3;1;0;0;2;1;0;;78;31;50;66;0;7;19;67;1
22.06.2017 21:00;2;1;0;0;2;0;0;;34;25;36;44;0;2;12;69;1
22.06.2017 22:00;3;1;0;0;1;0;1;;34;15;39;42;0;3;6;35;1
22.06.2017 23:00;1;0;0;0;1;0;1;;5;6;15;4;0;2;13;16;0
23.06.2017 00:00;1;0;0;0;1;0;1;;3;5;10;2;0;1;9;16;0
23.06.2017 01:00;1;0;0;0;1;0;0;;7;3;16;8;0;1;4;10;0
23.06.2017 02:00;1;0;0;0;1;0;0;;8;2;5;11;0;0;4;13;1
23.06.2017 03:00;1;0;0;0;1;0;0;;9;1;6;8;0;0;8;11;1
23.06.2017 04:00;0;0;0;0;1;0;0;;8;2;5;4;0;0;3;9;1
23.06.2017 05:00;0;0;0;0;1;0;0;;8;11;9;5;0;0;8;5;1
23.06.2017 06:00;1;0;0;0;1;1;0;;6;16;35;11;0;0;19;13;2
23.06.2017 07:00;4;1;0;0;4;10;1;;14;32;75;19;0;2;74;37;2
23.06.2017 08:00;5;2;0;0;5;7;1;;19;40;95;12;0;2;86;46;3
23.06.2017 09:00;5;1;0;0;4;3;1;;15;50;83;16;0;3;71;64;4
23.06.2017 10:00;5;1;0;0;6;3;1;;16;35;52;13;0;5;64;58;2
23.06.2017 11:00;5;2;0;0;6;4;2;;19;30;53;9;0;7;49;49;3
23.06.2017 12:00;5;1;0;0;7;4;1;;19;28;;10;0;7;55;64;3
23.06.2017 13:00;3;1;0;0;6;2;1;;22;41;;12;0;4;58;66;2
23.06.2017 14:00;4;1;0;0;6;8;1;;16;30;66;12;0;6;87;61;2
23.06.2017 15:00;4;1;0;0;4;10;1;;;39;63;27;0;4;103;78;2
23.06.2017 16:00;3;1;0;0;9;4;1;;13;55;55;20;0;6;72;74;2
23.06.2017 17:00;2;1;0;0;9;0;1;;12;39;63;9;0;4;24;71;2
23.06.2017 18:00;3;1;0;0;7;0;1;;14;31;60;11;0;3;23;57;2
23.06.2017 19:00;2;1;0;0;7;0;1;;18;25;39;7;0;5;30;85;2
23.06.2017 20:00;2;0;0;0;4;0;0;;10;21;42;5;0;2;12;94;1
23.06.2017 21:00;1;0;0;0;8;0;0;;11;22;49;4;0;1;11;53;1
23.06.2017 22:00;2;1;0;0;5;0;0;;12;17;53;14;0;2;10;54;1
23.06.2017 23:00;3;0;0;0;5;0;0;;15;12;29;14;0;5;10;45;1
24.06.2017 00:00;1;0;0;1;10;0;0;;13;13;33;15;0;1;16;32;1
24.06.2017 01:00;0;0;0;1;2;0;0;;7;7;27;2;0;1;4;24;1
24.06.2017 02:00;0;0;0;0;1;0;0;;3;1;10;2;0;1;1;8;1
24.06.2017 03:00;0;0;0;1;0;0;0;;2;1;11;3;0;1;0;4;1
24.06.2017 04:00;1;0;0;0;1;0;0;;5;5;11;3;0;1;2;13;1
24.06.2017 05:00;1;0;0;0;0;0;0;;5;4;8;5;0;1;4;11;1
24.06.2017 06:00;1;0;0;0;0;0;0;;3;10;13;1;0;1;6;9;1
24.06.2017 07:00;3;0;0;0;1;0;0;;4;9;15;3;0;1;9;13;1
24.06.2017 08:00;2;0;0;0;1;0;0;;7;9;30;5;0;1;14;19;1
24.06.2017 09:00;2;0;0;0;1;0;0;;14;11;22;13;0;2;16;17;1
24.06.2017 10:00;2;0;0;1;2;0;0;;17;27;45;14;0;3;21;28;1
24.06.2017 11:00;2;0;1;0;2;1;0;;25;26;41;36;0;5;20;28;1
24.06.2017 12:00;2;1;1;0;2;1;1;;28;28;36;34;0;9;30;33;2
24.06.2017 13:00;2;1;1;0;2;1;0;;24;24;50;29;0;6;25;51;1
24.06.2017 14:00;4;0;0;0;1;1;0;;18;30;58;21;0;9;29;55;1
24.06.2017 15:00;4;1;0;0;2;0;0;;13;29;45;11;0;15;28;47;1
24.06.2017 16:00;3;0;0;0;2;0;0;;16;24;37;12;0;7;23;65;1
24.06.2017 17:00;2;0;0;0;1;0;0;;14;25;32;6;0;5;23;52;1
24.06.2017 18:00;2;0;0;0;1;0;0;;19;25;32;7;0;3;20;65;1
24.06.2017 19:00;3;0;0;0;2;0;0;;16;27;29;8;0;8;20;66;1
24.06.2017 20:00;2;0;0;0;2;0;0;;10;24;34;7;0;9;20;60;1
24.06.2017 21:00;2;0;0;0;2;0;0;;6;15;28;7;0;5;14;51;1
24.06.2017 22:00;2;0;0;0;3;0;0;;16;15;24;3;0;1;14;33;1
24.06.2017 23:00;2;0;0;0;4;0;0;;11;9;27;6;0;4;17;35;1
25.06.2017 00:00;1;0;0;0;7;0;0;;12;14;31;20;0;3;16;40;1
25.06.2017 01:00;1;0;0;0;2;1;0;;8;8;25;21;0;1;11;30;1
25.06.2017 02:00;1;0;0;0;1;0;0;;5;4;17;12;0;1;8;20;1
25.06.2017 03:00;1;0;0;1;1;1;0;;5;3;10;11;0;1;6;20;1
25.06.2017 04:00;0;0;0;0;0;1;0;;8;5;9;7;0;1;3;11;1
25.06.2017 05:00;1;0;0;0;1;1;0;;10;10;7;6;0;1;2;13;1
25.06.2017 06:00;1;0;0;0;1;1;0;;8;6;10;13;;1;3;16;1
25.06.2017 07:00;2;0;0;0;1;1;0;;9;10;12;15;;1;4;16;1
25.06.2017 08:00;2;0;0;0;1;1;0;;10;7;22;16;;1;8;17;2
25.06.2017 09:00;1;1;0;0;1;1;0;;12;10;13;15;;2;5;22;1
25.06.2017 10:00;2;1;0;0;2;2;0;;27;9;20;13;;6;8;20;2
25.06.2017 11:00;2;1;0;0;1;1;0;;21;11;19;16;;6;7;21;2
25.06.2017 12:00;2;1;0;0;2;1;0;;20;12;16;18;;7;7;18;1
25.06.2017 13:00;2;1;0;0;2;1;0;;20;13;20;17;;10;8;27;1
25.06.2017 14:00;2;1;0;0;2;1;0;;19;9;19;19;;7;7;32;2
25.06.2017 15:00;1;2;0;0;2;1;0;;13;11;30;14;;5;7;21;1
25.06.2017 16:00;3;0;0;0;3;1;0;;13;18;36;8;;3;13;49;2
25.06.2017 17:00;2;1;0;0;5;1;1;;11;14;33;11;;4;17;67;2
25.06.2017 18:00;2;1;0;0;3;1;0;;10;13;24;4;;2;14;46;2
25.06.2017 19:00;1;1;0;0;3;1;0;;8;15;35;4;;2;9;32;2
25.06.2017 20:00;3;0;0;0;3;1;0;;19;17;42;17;;5;32;40;1
25.06.2017 21:00;3;0;0;0;2;1;0;;13;14;38;15;;5;17;34;1
25.06.2017 22:00;2;0;0;0;1;1;0;;19;15;28;28;;2;10;35;1
25.06.2017 23:00;1;0;0;0;1;1;0;;10;16;27;20;;4;10;31;1
26.06.2017 00:00;2;0;0;0;2;0;0;;5;7;16;8;;1;10;21;1
26.06.2017 01:00;1;0;0;0;1;0;0;;7;5;11;3;;0;12;20;1
26.06.2017 02:00;1;0;0;0;0;0;0;;3;2;7;4;;0;5;12;1
26.06.2017 03:00;2;0;;0;1;0;0;;6;2;4;5;;0;4;9;1
26.06.2017 04:00;1;0;;0;1;0;0;;5;1;8;4;;0;4;10;1
26.06.2017 05:00;2;0;;0;1;0;0;;6;15;14;13;;0;6;11;1
26.06.2017 06:00;4;1;;0;1;2;0;;15;33;34;27;;0;13;18;2
26.06.2017 07:00;12;1;;0;2;10;1;;38;94;110;84;;1;32;47;3
26.06.2017 08:00;16;3;0;0;6;4;1;;67;100;162;126;0;4;57;74;6
26.06.2017 09:00;2;3;1;0;7;1;1;;16;48;109;72;0;6;35;38;5
26.06.2017 10:00;3;5;2;0;3;5;1;;30;38;103;25;0;7;33;31;4
26.06.2017 11:00;8;5;1;0;6;4;3;;18;48;79;19;0;9;55;74;6
26.06.2017 12:00;9;3;0;0;6;3;3;;12;45;56;15;0;5;51;67;4
26.06.2017 13:00;4;2;0;0;4;2;2;;18;39;66;14;0;6;62;72;3
26.06.2017 14:00;4;2;0;0;3;1;1;;20;41;89;17;0;2;47;56;2
26.06.2017 15:00;4;2;0;0;2;2;2;;17;31;73;33;0;4;52;58;2
26.06.2017 16:00;5;1;0;0;3;4;1;;22;44;73;38;0;6;72;74;1
26.06.2017 17:00;6;2;0;0;5;3;1;;16;36;77;26;0;4;97;80;3
26.06.2017 18:00;4;1;0;0;3;0;1;;25;35;75;15;0;4;81;85;1
26.06.2017 19:00;3;1;0;0;3;1;0;;22;32;58;27;0;3;46;67;1
26.06.2017 20:00;3;1;0;0;2;1;0;;14;19;49;19;0;6;27;69;0
26.06.2017 21:00;1;1;0;0;2;0;0;;20;21;52;10;0;3;39;52;0
26.06.2017 22:00;1;0;0;0;3;0;0;;6;22;57;9;0;0;5;35;0
26.06.2017 23:00;1;0;0;0;2;0;0;;3;23;30;3;0;0;3;21;0
27.06.2017 00:00;1;0;0;0;2;0;0;;3;12;24;3;0;0;1;7;0
27.06.2017 01:00;1;0;0;0;1;0;0;;6;13;18;2;0;0;1;6;0
27.06.2017 02:00;0;0;0;0;0;0;0;;3;3;10;2;0;0;1;4;0
27.06.2017 03:00;0;1;0;0;1;0;0;;6;6;7;1;0;1;1;4;0
27.06.2017 04:00;0;0;0;0;1;0;0;;5;2;10;2;0;1;1;3;0
27.06.2017 05:00;2;0;0;0;1;0;0;;8;21;35;7;0;1;1;4;0
27.06.2017 06:00;11;0;0;0;1;0;1;;18;65;97;18;0;2;7;5;5
27.06.2017 07:00;6;3;3;0;3;10;6;;46;29;105;31;1;5;12;11;5
27.06.2017 08:00;2;5;6;1;4;4;2;;32;21;72;47;2;6;;14;4
27.06.2017 09:00;1;3;3;3;5;1;1;;29;45;51;39;2;4;;13;4
27.06.2017 10:00;2;4;4;2;7;1;1;;48;33;47;54;1;6;14;22;4
27.06.2017 11:00;3;5;4;2;5;0;1;;35;25;42;54;1;7;9;59;3
27.06.2017 12:00;6;8;3;2;5;0;1;;39;34;46;73;1;5;11;22;3
27.06.2017 13:00;10;5;2;1;5;1;0;;28;25;86;95;1;7;45;62;3
27.06.2017 14:00;5;5;1;0;4;1;0;;30;16;58;67;0;6;52;25;3
27.06.2017 15:00;4;4;0;0;3;0;0;;27;28;51;58;0;6;31;25;3
27.06.2017 16:00;3;4;0;0;3;1;0;;43;18;31;50;0;5;31;31;2
27.06.2017 17:00;2;4;0;0;8;2;0;;28;30;20;68;0;3;48;19;1
27.06.2017 18:00;1;1;0;0;1;0;0;;53;9;11;53;0;2;36;12;1
27.06.2017 19:00;0;1;0;0;1;0;0;;64;7;3;46;0;2;14;18;1
27.06.2017 20:00;0;1;0;0;1;0;0;;45;9;2;48;0;1;4;7;1
27.06.2017 21:00;0;0;0;0;1;0;0;;25;3;3;34;0;1;4;6;1
27.06.2017 22:00;1;0;0;0;1;0;0;;24;4;1;33;0;1;7;5;0
27.06.2017 23:00;0;0;0;0;1;0;0;;19;3;2;44;0;1;7;4;0
28.06.2017 00:00;1;0;0;0;1;0;0;;22;3;4;44;0;1;5;4;0
28.06.2017 01:00;0;0;0;0;1;0;0;;8;2;4;12;0;1;3;4;0
28.06.2017 02:00;0;0;0;1;0;0;0;;7;0;1;8;0;1;2;2;0
28.06.2017 03:00;0;0;0;1;0;0;0;;9;1;1;6;0;1;2;2;0
28.06.2017 04:00;1;0;0;0;1;0;0;;20;0;2;5;0;0;2;2;0
28.06.2017 05:00;1;1;1;0;0;0;0;;17;8;4;22;0;0;4;1;0
28.06.2017 06:00;1;1;1;0;0;1;0;;16;12;8;49;0;0;10;6;1
28.06.2017 07:00;2;3;1;1;1;1;1;;30;27;32;131;0;2;20;20;1
28.06.2017 08:00;5;7;2;1;4;3;2;;42;33;30;118;0;5;31;16;3
28.06.2017 09:00;6;7;2;2;6;2;2;;48;41;23;90;1;6;40;17;3
28.06.2017 10:00;4;5;1;1;4;1;1;;61;33;12;91;1;5;33;14;2
28.06.2017 11:00;4;5;1;1;3;1;0;;76;13;10;38;0;3;21;10;1
28.06.2017 12:00;2;3;0;1;1;0;0;;53;12;4;53;2;2;25;15;0
28.06.2017 13:00;2;2;0;0;1;0;;;31;10;9;74;0;2;25;7;0
28.06.2017 14:00;2;2;0;0;1;1;0;;44;10;7;75;0;1;27;21;0
28.06.2017 15:00;2;2;0;0;1;1;0;;33;18;6;56;0;1;44;16;
28.06.2017 16:00;2;2;0;0;0;0;0;;54;19;9;64;0;3;58;16;0
28.06.2017 17:00;2;2;1;0;2;0;0;;95;53;42;92;0;1;29;17;0
28.06.2017 18:00;4;4;1;0;7;1;0;;65;43;128;64;0;3;19;86;0
28.06.2017 19:00;2;5;1;0;5;0;0;;86;49;45;121;0;5;29;89;0
28.06.2017 20:00;2;4;1;1;3;0;0;;55;33;58;64;0;6;19;74;0
28.06.2017 21:00;3;2;1;1;1;0;0;;56;24;12;45;0;7;11;39;0
28.06.2017 22:00;1;2;1;0;2;0;0;;27;11;15;54;0;1;8;19;0
28.06.2017 23:00;2;2;1;1;2;1;0;;24;17;41;49;0;1;7;9;0
29.06.2017 00:00;2;1;1;2;4;0;0;;25;16;43;44;0;1;8;6;1
29.06.2017 01:00;2;2;1;4;4;1;0;;26;19;18;31;1;1;6;17;1
29.06.2017 02:00;2;3;1;3;3;1;0;;27;9;16;29;1;1;6;55;1
29.06.2017 03:00;4;2;1;11;3;1;0;;17;4;3;22;1;1;4;16;1
29.06.2017 04:00;1;1;1;16;3;1;0;;28;2;6;13;1;1;4;13;3
29.06.2017 05:00;8;3;1;22;6;1;2;;27;27;30;14;1;4;19;15;7
29.06.2017 06:00;15;3;2;10;11;2;1;;27;32;83;36;4;13;36;37;8
29.06.2017 07:00;18;8;2;0;11;4;1;;41;79;111;67;8;14;35;34;7
29.06.2017 08:00;10;8;5;1;18;2;1;;27;17;114;50;3;17;18;37;9
29.06.2017 09:00;2;7;5;1;12;0;1;;24;15;79;25;2;18;11;21;3
29.06.2017 10:00;12;5;4;0;6;0;1;;17;33;95;23;1;41;5;26;3
29.06.2017 11:00;10;4;3;0;9;0;0;;11;46;87;20;1;13;8;74;4
29.06.2017 12:00;2;2;1;0;8;0;0;;18;24;81;10;1;3;25;81;4
29.06.2017 13:00;2;1;0;0;8;0;0;;18;14;82;20;0;4;9;34;3
29.06.2017 14:00;1;2;1;0;6;0;1;;18;30;108;16;0;5;14;38;3
29.06.2017 15:00;1;3;1;0;5;0;1;;17;27;102;14;1;6;13;31;4
29.06.2017 16:00;3;2;1;0;7;2;1;;18;22;82;12;1;4;35;85;3
29.06.2017 17:00;7;3;1;0;8;1;2;;17;56;85;17;1;5;73;114;3
29.06.2017 18:00;3;0;0;0;5;0;1;;10;24;47;10;1;4;100;81;2
29.06.2017 19:00;2;0;0;0;2;0;0;;11;26;38;5;1;4;76;57;1
29.06.2017 20:00;2;0;0;0;2;0;0;;15;19;35;6;1;3;37;39;1
29.06.2017 21:00;2;0;0;0;2;0;0;;8;19;28;6;0;1;25;38;1
29.06.2017 22:00;1;0;0;0;1;0;0;;8;12;17;5;1;0;28;28;0
29.06.2017 23:00;2;0;0;0;1;0;0;;5;8;16;8;1;1;28;25;0
30.06.2017 00:00;1;0;0;0;1;0;0;;7;7;13;13;1;0;14;17;0
30.06.2017 01:00;2;0;0;0;1;0;0;;5;5;7;7;1;1;9;13;0
30.06.2017 02:00;2;0;0;0;0;0;0;;3;1;4;6;0;0;10;9;0
30.06.2017 03:00;1;0;0;0;1;0;0;;2;2;3;2;0;0;11;10;0
30.06.2017 04:00;1;0;0;0;0;0;0;;4;1;4;2;0;0;6;8;0
30.06.2017 05:00;1;0;0;0;0;0;0;;2;7;6;2;0;0;6;7;0
30.06.2017 06:00;1;0;0;0;0;0;0;;6;16;16;5;0;0;19;11;0
30.06.2017 07:00;3;1;0;0;1;0;0;;12;22;45;11;0;1;40;23;1
30.06.2017 08:00;3;1;0;0;5;0;0;;12;34;67;29;0;1;58;43;1
30.06.2017 09:00;5;1;0;0;4;3;1;;14;39;66;19;0;2;83;47;1
30.06.2017 10:00;4;1;0;0;4;0;1;;24;35;53;20;0;2;78;58;2
30.06.2017 11:00;4;2;0;0;4;1;1;;20;40;54;24;0;3;61;51;1
30.06.2017 12:00;6;2;0;0;3;3;1;;21;32;46;26;0;3;69;76;2
30.06.2017 13:00;4;2;1;0;4;2;1;;24;30;60;52;0;3;67;65;2
30.06.2017 14:00;7;3;0;0;5;3;2;;27;33;77;57;1;5;87;74;2
30.06.2017 15:00;6;2;0;0;4;1;1;;31;48;70;32;1;5;81;75;2
30.06.2017 16:00;4;2;0;0;4;3;1;;17;43;65;55;1;4;88;81;2
30.06.2017 17:00;4;1;0;0;6;2;1;;25;68;91;73;1;3;73;107;1
30.06.2017 18:00;3;2;0;0;2;0;1;;24;40;82;51;0;2;75;101;2
30.06.2017 19:00;1;1;0;0;2;0;1;;14;31;65;24;0;2;16;59;2
30.06.2017 20:00;2;1;0;0;2;0;0;;22;35;56;6;0;2;48;76;1
30.06.2017 21:00;3;1;0;0;3;0;0;;20;32;75;27;0;2;43;71;0
30.06.2017 22:00;2;0;0;0;2;0;0;;23;25;49;14;0;1;21;45;0
30.06.2017 23:00;2;0;0;0;1;0;0;;39;20;60;85;0;0;23;39;0
01.07.2017 00:00;2;0;0;0;1;0;0;;31;18;50;124;0;0;7;43;0
01.07.2017 01:00;2;0;0;0;1;0;0;;33;17;33;76;0;0;7;27;0
01.07.2017 02:00;1;0;0;0;1;0;0;;9;6;22;42;0;0;9;30;0
01.07.2017 03:00;1;0;0;0;1;0;0;;6;5;12;47;0;1;4;24;0
01.07.2017 04:00;1;0;0;0;1;0;0;;7;5;17;57;0;1;5;24;1
01.07.2017 05:00;1;0;0;0;1;0;0;;6;9;21;35;0;0;7;18;1
01.07.2017 06:00;2;0;0;0;1;0;0;;31;19;26;44;0;0;9;23;1
01.07.2017 07:00;1;1;0;0;1;;1;;20;18;40;78;0;1;7;26;2
01.07.2017 08:00;3;1;0;0;2;1;1;;24;17;37;76;0;2;15;33;2
01.07.2017 09:00;2;1;0;0;2;2;1;;36;18;36;79;0;2;15;21;2
01.07.2017 10:00;3;2;0;0;2;2;1;;29;28;44;63;1;3;19;42;2
